diag_id,object_id,method,date,temperature,humidity,illumination,defect_found,defect_description,quality_grade,param1,param2,param3,ml_label
9007,765,PVK,2020-08-30,-16.2,79.0,199.8,False,,удовлетворительно,,,,normal
9008,240,GEO,2021-10-23,15.0,25.9,641.9,True,потеря металла - ЯЗВА,удовлетворительно,34.13,455.3,21.9,high
9009,643,MFL,2018-01-07,-8.3,64.6,978.2,False,,удовлетворительно,,,,normal
9010,58,MFL,2016-02-16,7.2,65.5,217.1,True,овальность - ОВЛ,допустимо,4.68,439.2,180.0,normal
9011,324,UZK,2017-11-12,17.8,52.8,314.0,True,овальность - ОВЛ,удовлетворительно,41.16,480.2,86.2,medium
9012,706,MFL,2025-06-26,-25.8,21.4,450.0,True,потеря металла - ЯЗВА,допустимо,4.93,109.5,126.6,normal
9013,771,UTWM,2025-07-14,-12.9,78.3,347.0,True,расслоение - ВМТ,допустимо,21.62,336.3,16.9,medium
9014,665,MPK,2018-02-14,42.8,52.5,901.6,True,вмятина - ПОКН,требует_мер,5.27,310.4,110.9,medium
9015,93,UZK,2020-05-16,-29.7,84.8,277.2,True,коррозия - ОБШР,удовлетворительно,14.57,214.1,101.2,normal
9016,729,UZK,2024-07-14,-27.5,52.7,849.2,True,вмятина - ПОКН,допустимо,12.38,92.4,52.1,normal
9017,238,RGK,2020-08-16,-9.8,89.4,152.9,True,аномалия сварного шва - ШОВ,удовлетворительно,55.73,168.5,87.0,high
9018,556,TVK,2022-06-25,-4.5,62.1,742.0,True,вмятина - ПОКН,требует_мер,51.22,59.6,195.8,high
9019,678,UZK,2022-09-26,-21.2,20.9,917.3,True,трещина - ТРЩ,требует_мер,58.61,455.6,88.6,high
9020,277,PVK,2022-01-12,-5.0,90.3,876.4,False,,удовлетворительно,,,,normal
9021,290,MFL,2016-03-04,25.0,65.3,448.2,True,коррозия - ОБШР,допустимо,56.43,43.4,121.2,high
9022,18,MFL,2018-11-28,-27.0,46.1,903.8,False,,удовлетворительно,,,,normal
9023,364,TFI,2022-06-16,-2.2,47.4,492.5,True,овальность - ОВЛ,допустимо,5.12,478.9,139.5,normal
9024,518,MFL,2019-09-07,-14.4,90.0,970.1,True,овальность - ОВЛ,требует_мер,20.16,219.1,138.4,high
9025,584,VIK,2022-02-09,10.6,20.3,416.7,True,аномалия сварного шва - ШОВ,удовлетворительно,13.31,180.1,49.1,normal
9026,170,MPK,2017-07-23,22.4,43.2,450.9,True,вмятина - ПОКН,удовлетворительно,55.52,378.9,48.0,high
9027,479,MFL,2023-06-27,14.2,86.6,919.6,True,аномалия сварного шва - ШОВ,допустимо,30.95,64.0,158.4,high
9028,525,TFI,2020-10-02,24.0,57.9,194.2,True,аномалия сварного шва - ШОВ,допустимо,39.32,345.8,52.0,medium
9029,312,TFI,2025-02-23,24.9,20.1,622.9,True,расслоение - ВМТ,недопустимо,27.3,386.9,37.4,high
9030,795,TFI,2020-10-07,1.6,65.9,266.1,False,,удовлетворительно,,,,normal
9031,70,GEO,2021-02-12,12.3,28.5,738.7,True,вмятина - ПОКН,допустимо,50.96,296.9,51.0,high
9032,588,UZK,2018-06-30,41.2,81.6,835.8,False,,удовлетворительно,,,,normal
9033,292,UTWM,2019-07-03,11.7,52.3,690.5,False,,удовлетворительно,,,,normal
9034,354,TFI,2016-05-29,37.7,77.1,186.5,False,,удовлетворительно,,,,normal
9035,287,MFL,2018-04-21,-1.7,74.8,426.8,False,,удовлетворительно,,,,normal
9036,380,MFL,2017-10-30,-20.7,88.3,595.8,True,вмятина - ПОКН,требует_мер,7.14,141.4,36.8,medium
9037,604,TFI,2017-01-09,-22.6,41.3,388.3,True,аномалия сварного шва - ШОВ,допустимо,7.04,125.8,99.2,normal
9038,764,UZK,2016-04-11,33.6,92.0,152.7,True,коррозия - ОБШР,допустимо,55.34,356.7,105.4,high
9039,791,MPK,2018-04-19,31.6,62.2,808.8,False,,удовлетворительно,,,,normal
9040,495,RGK,2023-10-22,-6.1,90.3,140.7,True,расслоение - ВМТ,удовлетворительно,21.33,316.3,108.9,normal
9041,511,VIBRO,2023-04-26,-24.9,33.5,699.4,False,,удовлетворительно,,,,normal
9042,439,MFL,2016-01-17,39.6,39.8,321.7,True,трещина - ТРЩ,допустимо,10.63,205.8,114.0,normal
9043,530,VIK,2022-03-31,-17.9,63.4,685.8,False,,удовлетворительно,,,,normal
9044,465,UTWM,2025-05-29,17.5,59.1,991.2,True,трещина - ТРЩ,допустимо,35.28,276.2,185.2,medium
9045,565,UZK,2017-04-23,41.1,85.8,750.2,False,,удовлетворительно,,,,normal
9046,220,MFL,2019-06-22,-25.4,69.2,278.7,True,коррозия - ОБШР,требует_мер,39.78,426.3,57.7,high
9047,15,RGK,2019-02-07,-2.2,23.1,862.7,True,вмятина - ПОКН,допустимо,37.64,86.6,109.6,medium
9048,78,UZK,2016-06-29,6.5,82.2,344.0,True,вмятина - ПОКН,удовлетворительно,34.04,287.4,167.6,medium
9049,273,UZK,2018-12-03,-3.7,63.2,266.1,False,,удовлетворительно,,,,normal
9050,765,TFI,2021-12-26,18.9,75.1,113.7,True,трещина - ТРЩ,допустимо,1.94,83.3,103.0,normal
9051,403,MFL,2024-06-08,-22.7,57.2,462.1,True,потеря металла - ЯЗВА,допустимо,35.09,134.1,173.8,medium
9052,78,UZK,2020-11-25,42.1,77.9,546.2,False,,удовлетворительно,,,,normal
9053,4,GEO,2018-05-25,21.8,74.4,400.0,False,,удовлетворительно,,,,normal
9054,609,VIK,2019-06-22,44.7,42.8,213.2,True,расслоение - ВМТ,удовлетворительно,38.09,188.0,55.9,high
9055,463,MFL,2020-10-23,10.0,86.9,223.3,False,,удовлетворительно,,,,normal
9056,245,TFI,2021-12-14,-19.7,71.4,199.7,False,,удовлетворительно,,,,normal
9057,373,GEO,2016-08-09,-9.8,29.1,533.8,False,,удовлетворительно,,,,normal
9058,385,MFL,2025-03-19,29.8,82.2,355.2,True,вмятина - ПОКН,удовлетворительно,29.04,275.7,134.9,medium
9059,725,VIK,2025-10-02,28.1,55.8,806.1,True,коррозия - ОБШР,требует_мер,20.7,10.7,69.5,medium
9060,10,UZK,2017-08-24,-5.9,83.4,581.3,True,расслоение - ВМТ,допустимо,7.77,407.3,11.5,normal
9061,757,MFL,2020-05-18,20.7,35.1,928.2,False,,удовлетворительно,,,,normal
9062,238,RGK,2021-10-02,29.9,78.6,382.4,False,,удовлетворительно,,,,normal
9063,731,TFI,2017-10-28,36.3,43.6,304.9,True,овальность - ОВЛ,допустимо,34.2,186.3,159.5,medium
9064,351,GEO,2023-07-01,27.2,30.1,155.2,False,,удовлетворительно,,,,normal
9065,627,UZK,2018-04-03,16.5,24.2,403.9,True,потеря металла - ЯЗВА,допустимо,33.12,473.1,49.8,medium
9066,776,VIK,2021-12-18,-10.9,89.8,935.7,True,аномалия сварного шва - ШОВ,удовлетворительно,34.83,480.4,141.7,medium
9067,166,RGK,2018-04-10,-14.6,74.0,702.5,True,коррозия - ОБШР,удовлетворительно,25.39,237.6,85.1,normal
9068,277,MFL,2017-08-18,-6.6,76.6,668.3,True,вмятина - ПОКН,требует_мер,50.17,62.7,133.2,high
9069,464,UTWM,2018-09-05,2.3,32.9,290.0,True,потеря металла - ЯЗВА,требует_мер,4.79,33.1,24.9,medium
9070,679,UZK,2021-11-18,-27.8,83.9,872.6,True,потеря металла - ЯЗВА,допустимо,23.37,121.3,165.5,high
9071,74,MFL,2018-08-08,28.7,46.0,962.8,True,вмятина - ПОКН,удовлетворительно,25.79,456.0,62.7,high
9072,673,RGK,2025-05-12,17.2,25.8,811.9,True,вмятина - ПОКН,недопустимо,46.05,12.9,46.8,high
9073,208,MPK,2018-06-29,7.8,88.0,991.7,False,,удовлетворительно,,,,normal
9074,519,VIK,2023-09-13,17.0,59.3,992.4,True,расслоение - ВМТ,допустимо,57.99,155.0,69.4,high
9075,739,RGK,2023-04-01,1.8,63.2,726.5,False,,удовлетворительно,,,,normal
9076,144,MFL,2024-05-06,35.6,65.1,629.4,True,потеря металла - ЯЗВА,удовлетворительно,29.66,40.9,147.3,normal
9077,471,GEO,2022-04-12,27.7,61.6,110.5,True,вмятина - ПОКН,требует_мер,30.15,483.7,30.6,medium
9078,751,UZK,2021-12-29,43.3,81.1,712.9,True,расслоение - ВМТ,удовлетворительно,29.8,131.7,154.1,high
9079,514,UZK,2025-09-04,30.2,74.0,387.0,True,аномалия сварного шва - ШОВ,удовлетворительно,49.02,175.6,171.5,medium
9080,524,MFL,2024-12-15,3.8,68.1,524.5,True,аномалия сварного шва - ШОВ,удовлетворительно,1.59,183.9,38.3,normal
9081,371,UZK,2024-08-18,1.8,50.5,673.9,False,,удовлетворительно,,,,normal
9082,253,TFI,2020-08-05,32.7,72.6,222.8,False,,удовлетворительно,,,,normal
9083,181,UZK,2017-12-06,36.1,21.1,786.8,False,,удовлетворительно,,,,normal
9084,51,MFL,2019-09-24,30.0,38.1,583.0,True,аномалия сварного шва - ШОВ,допустимо,17.49,293.2,5.7,normal
9085,121,MPK,2021-09-20,28.5,62.2,892.6,True,вмятина - ПОКН,недопустимо,41.35,490.4,44.4,high
9086,160,UZK,2016-09-08,-17.0,87.6,412.9,False,,удовлетворительно,,,,normal
9087,383,TFI,2025-10-25,5.8,24.8,471.2,False,,удовлетворительно,,,,normal
9088,406,UZK,2016-01-21,-19.5,54.9,744.7,True,потеря металла - ЯЗВА,требует_мер,29.17,399.9,48.7,high
9089,574,UZK,2019-11-08,-5.0,29.3,818.4,True,вмятина - ПОКН,удовлетворительно,38.74,443.8,69.8,medium
9090,204,UZK,2021-10-17,28.4,41.4,545.6,False,,удовлетворительно,,,,normal
9091,239,UZK,2022-07-17,-21.1,50.3,612.6,True,трещина - ТРЩ,допустимо,56.28,172.4,137.1,high
9092,581,TFI,2022-12-13,17.1,75.0,859.6,False,,удовлетворительно,,,,normal
9093,746,GEO,2025-07-03,29.1,68.0,505.1,False,,удовлетворительно,,,,normal
9094,331,UZK,2020-04-15,26.4,76.5,100.3,True,аномалия сварного шва - ШОВ,допустимо,23.93,221.7,88.8,normal
9095,95,MPK,2020-07-15,27.3,91.1,701.5,False,,удовлетворительно,,,,normal
9096,640,UZK,2020-03-24,11.8,62.7,499.3,False,,удовлетворительно,,,,normal
9097,406,MFL,2017-07-11,-29.8,65.1,736.6,False,,удовлетворительно,,,,normal
9098,337,UTWM,2018-03-21,-24.0,79.0,414.2,True,расслоение - ВМТ,требует_мер,9.01,199.3,56.0,medium
9099,533,VIBRO,2024-11-30,-2.1,30.6,648.2,False,,удовлетворительно,,,,normal
9100,305,PVK,2016-12-08,-18.7,85.3,319.7,False,,удовлетворительно,,,,normal
9101,399,UZK,2019-04-20,11.5,45.5,404.1,True,коррозия - ОБШР,допустимо,39.19,405.3,25.1,medium
9102,448,TVK,2018-07-14,-29.2,84.5,922.6,True,трещина - ТРЩ,допустимо,30.17,91.4,193.3,medium
9103,746,MFL,2020-12-12,38.7,59.6,337.1,False,,удовлетворительно,,,,normal
9104,736,MPK,2025-06-03,7.3,52.5,475.5,True,овальность - ОВЛ,удовлетворительно,20.59,290.2,180.2,high
9105,245,MFL,2018-07-18,39.4,57.7,518.6,True,овальность - ОВЛ,допустимо,42.41,106.0,98.5,high
9106,159,UZK,2021-11-27,-23.8,38.8,844.6,False,,удовлетворительно,,,,normal
9107,132,RGK,2023-03-21,-4.9,33.9,150.9,False,,удовлетворительно,,,,normal
9108,459,MFL,2025-07-15,-12.8,85.2,202.2,True,вмятина - ПОКН,удовлетворительно,4.39,20.1,57.6,normal
9109,281,MFL,2023-07-16,22.4,61.5,682.9,True,потеря металла - ЯЗВА,требует_мер,20.96,430.6,83.3,high
9110,17,MFL,2018-01-20,5.4,22.2,913.0,False,,удовлетворительно,,,,normal
9111,525,UZK,2020-04-30,13.2,67.2,940.2,True,аномалия сварного шва - ШОВ,удовлетворительно,2.13,262.2,117.5,normal
9112,581,UZK,2025-10-28,29.0,83.6,547.2,False,,удовлетворительно,,,,normal
9113,787,MFL,2024-09-09,-24.8,27.6,720.4,True,коррозия - ОБШР,недопустимо,50.91,358.7,99.5,high
9114,266,VIK,2016-03-12,34.0,44.1,523.4,True,коррозия - ОБШР,допустимо,54.0,333.5,48.3,high
9115,520,VIK,2016-01-02,17.6,89.9,604.3,True,коррозия - ОБШР,допустимо,52.04,442.8,132.7,high
9116,616,MFL,2016-10-20,17.5,45.8,183.7,True,потеря металла - ЯЗВА,допустимо,55.32,405.1,111.4,high
9117,309,MFL,2022-08-05,-22.3,66.5,941.5,True,потеря металла - ЯЗВА,удовлетворительно,23.87,353.4,178.5,high
9118,349,VIK,2021-02-07,16.7,44.2,299.3,True,коррозия - ОБШР,удовлетворительно,25.6,55.6,8.8,high
9119,398,UZK,2021-03-31,11.2,84.3,137.1,True,овальность - ОВЛ,удовлетворительно,9.65,349.9,52.2,normal
9120,565,MFL,2021-12-17,30.6,77.4,440.3,True,потеря металла - ЯЗВА,требует_мер,49.87,362.9,155.7,medium
9121,718,VIK,2021-12-13,29.9,33.8,899.5,False,,удовлетворительно,,,,normal
9122,592,MFL,2020-09-20,35.5,87.0,172.7,False,,удовлетворительно,,,,normal
9123,377,GEO,2016-11-10,-25.9,22.6,477.2,True,аномалия сварного шва - ШОВ,допустимо,9.24,480.7,16.8,normal
9124,437,TFI,2019-03-24,3.8,48.0,544.1,True,трещина - ТРЩ,допустимо,4.15,241.9,5.6,normal
9125,399,TFI,2020-03-11,-21.9,84.0,771.0,False,,удовлетворительно,,,,normal
9126,117,VIK,2022-01-01,36.7,24.3,980.1,False,,удовлетворительно,,,,normal
9127,390,MFL,2020-02-20,26.8,63.6,977.8,True,вмятина - ПОКН,требует_мер,36.86,299.3,77.5,high
9128,486,TFI,2018-02-20,10.8,45.9,988.6,False,,удовлетворительно,,,,normal
9129,585,GEO,2019-07-26,20.7,20.4,196.2,False,,удовлетворительно,,,,normal
9130,227,VIK,2022-01-23,13.1,22.0,354.8,True,аномалия сварного шва - ШОВ,удовлетворительно,47.75,183.2,183.9,medium
9131,603,MFL,2023-10-15,-5.7,48.8,985.7,False,,удовлетворительно,,,,normal
9132,341,VIK,2018-10-29,16.3,67.3,775.1,False,,удовлетворительно,,,,normal
9133,283,VIBRO,2019-07-12,10.3,59.7,369.6,False,,удовлетворительно,,,,normal
9134,684,MFL,2019-11-29,0.4,85.4,641.5,False,,удовлетворительно,,,,normal
9135,585,UZK,2021-02-12,4.0,75.0,826.3,True,вмятина - ПОКН,недопустимо,42.41,230.2,183.7,high
9136,642,MFL,2017-06-28,1.2,43.1,346.6,True,коррозия - ОБШР,недопустимо,21.77,225.2,198.0,high
9137,378,TFI,2019-06-01,6.4,21.0,638.2,True,коррозия - ОБШР,требует_мер,53.53,144.4,191.7,high
9138,201,MFL,2016-03-30,-12.6,57.6,725.7,True,аномалия сварного шва - ШОВ,допустимо,1.87,209.6,23.8,normal
9139,733,UZK,2023-06-22,38.9,91.9,250.7,True,аномалия сварного шва - ШОВ,удовлетворительно,6.93,98.8,91.2,normal
9140,21,UZK,2021-01-07,20.3,65.8,796.5,False,,удовлетворительно,,,,normal
9141,307,MFL,2021-01-13,30.2,20.6,468.9,True,аномалия сварного шва - ШОВ,требует_мер,25.42,304.3,71.4,medium
9142,537,TFI,2023-01-15,-22.9,94.3,863.7,True,расслоение - ВМТ,удовлетворительно,2.15,37.9,161.6,normal
9143,242,MFL,2017-10-20,16.0,56.6,396.7,False,,удовлетворительно,,,,normal
9144,91,UTWM,2024-06-01,14.3,47.9,704.3,True,аномалия сварного шва - ШОВ,допустимо,46.31,227.5,27.4,high
9145,146,MFL,2024-09-08,7.0,34.1,842.5,True,овальность - ОВЛ,недопустимо,33.32,270.8,29.7,high
9146,680,TVK,2019-04-30,8.7,33.6,797.2,False,,удовлетворительно,,,,normal
9147,754,VIBRO,2016-01-06,-27.2,75.2,627.4,False,,удовлетворительно,,,,normal
9148,559,GEO,2023-10-29,43.7,67.8,483.6,True,вмятина - ПОКН,удовлетворительно,7.82,438.8,183.9,normal
9149,129,TVK,2024-12-29,33.0,63.1,996.1,True,потеря металла - ЯЗВА,допустимо,21.86,242.7,52.7,normal
9150,656,MFL,2023-04-27,-10.8,52.3,565.3,False,,удовлетворительно,,,,normal
9151,270,MFL,2017-10-18,-19.7,58.8,325.7,True,расслоение - ВМТ,допустимо,17.04,440.0,77.4,normal
9152,305,MPK,2022-08-13,-1.1,49.8,618.0,False,,удовлетворительно,,,,normal
9153,414,UZK,2020-05-28,17.4,35.7,810.6,False,,удовлетворительно,,,,normal
9154,180,UZK,2023-07-12,16.7,61.5,352.8,True,трещина - ТРЩ,допустимо,5.62,159.1,58.5,normal
9155,742,PVK,2023-07-05,-28.3,63.4,415.8,False,,удовлетворительно,,,,normal
9156,162,VIK,2020-08-13,-12.2,48.1,662.6,False,,удовлетворительно,,,,normal
9157,646,UZK,2022-09-17,-7.6,44.5,239.2,True,трещина - ТРЩ,допустимо,31.56,449.2,107.3,high
